,Price,Area,Location,BHK,New/Resale,Gymnasium,Lift Available,Car Parking,24x7 Security,Clubhouse,Swimming Pool
1155,120.0,1560,Kalyan West,3,0,1,1,0,0,0,0
1156,40.0,665,Kalyan West,1,0,0,0,0,0,0,0
1157,40.0,665,Kalyan West,1,0,1,1,0,0,1,1
1158,55.0,695,Kalyan West,1,0,1,1,1,1,1,1
1159,39.0,695,Kalyan West,1,0,0,1,0,0,0,0
1160,80.0,1140,Kalyan West,2,0,1,1,0,0,1,0
1161,45.0,700,Kalyan West,1,0,1,1,1,1,1,1
1162,80.0,1095,Kalyan West,2,0,0,1,0,0,1,0
1164,60.0,945,Kalyan West,2,0,0,1,0,0,0,0
1165,25.0,421,Kalyan West,1,0,0,0,0,0,0,0
1166,45.0,585,Kalyan West,1,0,0,1,0,0,0,0
1167,38.0,595,Kalyan West,1,0,0,0,0,0,0,0
1168,35.0,550,Kalyan West,1,0,0,1,0,0,1,0
1170,52.0,695,Kalyan West,1,0,1,1,1,1,1,1
1171,40.0,665,Kalyan West,1,0,0,1,0,0,1,0
1172,83.0,1120,Kalyan West,2,0,1,1,1,1,1,1
1173,23.5,390,Kalyan West,1,0,1,0,0,0,1,1
1174,25.0,390,Kalyan West,1,0,0,0,0,0,0,0
1175,40.0,665,Kalyan West,1,0,1,1,0,1,1,1
1176,40.0,665,Kalyan West,1,0,1,0,0,1,1,1
1177,23.5,390,Kalyan West,1,0,0,0,0,0,0,0
1178,91.0,1110,Kalyan West,2,0,1,1,1,1,1,1
1179,51.0,760,Kalyan West,1,0,0,0,0,0,0,0
1180,51.0,760,Kalyan West,1,0,0,1,0,0,1,0
1181,90.0,1200,Kalyan West,2,0,1,1,0,0,0,0
1182,46.0,695,Kalyan West,1,0,0,0,0,0,0,0
1184,32.0,580,Kalyan West,1,0,1,1,0,1,1,1
1185,32.0,577,Kalyan West,1,0,1,1,0,1,1,1
1186,38.0,650,Kalyan West,1,0,0,1,0,0,0,0
1189,32.0,577,Kalyan West,1,0,1,1,0,1,0,1
1190,32.5,585,Kalyan West,1,0,1,1,1,1,1,1
1191,35.5,585,Kalyan West,1,0,1,1,1,1,1,1
1192,68.0,966,Kalyan West,2,0,1,1,1,1,1,1
1193,35.99,607,Kalyan West,1,0,1,1,0,1,0,1
1194,36.0,605,Kalyan West,1,0,1,1,0,1,1,1
1195,77.0,950,Kalyan West,2,0,1,1,0,0,0,0
1196,35.0,607,Kalyan West,1,1,1,1,0,1,1,1
1197,34.5,625,Kalyan West,1,1,1,1,1,1,1,1
1198,35.5,607,Kalyan West,1,1,1,1,1,1,1,1
1200,85.0,1045,Kalyan West,2,0,1,1,1,1,1,1
1201,85.0,1045,Kalyan West,2,0,1,1,1,1,1,1
1202,32.5,600,Kalyan West,1,0,1,1,0,1,1,1
1203,32.5,600,Kalyan West,1,0,1,1,0,1,1,1
1204,40.0,565,Kalyan West,1,0,0,1,1,0,0,0
1205,60.0,900,Kalyan West,2,0,1,1,0,1,1,1
1206,60.0,900,Kalyan West,2,0,1,1,0,1,1,1
1207,85.0,1050,Kalyan West,2,0,1,1,1,1,1,1
1208,32.0,585,Kalyan West,1,0,1,1,0,1,1,1
1209,75.0,1050,Kalyan West,2,0,0,1,0,0,0,0
1212,37.0,607,Kalyan West,1,0,0,1,0,0,1,0
1213,85.0,1115,Kalyan West,2,0,0,1,0,0,0,0
1214,62.0,880,Kalyan West,2,0,0,1,0,0,0,0
1215,42.0,635,Kalyan West,1,0,1,1,1,1,1,1
1216,46.0,700,Kalyan West,1,0,1,1,1,1,1,1
1217,70.0,947,Kalyan West,2,0,1,1,1,1,1,1
1219,40.0,740,Kalyan West,1,0,0,0,0,1,1,1
1220,45.0,735,Kalyan West,1,0,0,0,0,0,0,0
1221,45.0,725,Kalyan West,1,1,0,1,0,0,1,0
1222,58.0,868,Kalyan West,2,0,1,1,1,1,1,1
1223,44.0,676,Kalyan West,1,0,1,1,1,1,1,1
1224,74.0,977,Kalyan West,2,0,1,1,0,0,1,1
1225,40.0,720,Kalyan West,1,0,1,1,1,1,1,1
1226,43.0,595,Kalyan West,1,0,1,1,1,1,1,1
1227,32.0,390,Kalyan West,1,1,1,1,0,0,1,1
1228,110.0,1545,Kalyan West,3,0,1,1,1,1,1,1
1229,23.0,350,Kalyan West,1,0,0,1,0,0,0,0
1230,39.0,650,Kalyan West,1,0,1,1,0,0,1,0
1231,42.0,555,Kalyan West,1,0,0,1,0,0,0,0
1234,79.98999,1060,Kalyan West,2,0,0,1,0,0,0,0
1235,33.0,600,Kalyan West,1,0,1,1,0,1,1,1
1238,101.0,1431,Kalyan West,3,0,1,1,1,1,1,1
1239,79.98999,1080,Kalyan West,2,0,0,1,0,0,0,0
1240,33.0,607,Kalyan West,1,0,1,1,0,1,1,1
1241,39.99,688,Kalyan West,1,0,0,1,0,0,0,0
1242,49.99,768,Kalyan West,1,0,1,1,0,0,1,0
1244,40.99,565,Kalyan West,1,0,0,1,1,0,0,0
1245,36.99,650,Kalyan West,1,0,0,1,0,0,0,0
1246,42.0,650,Kalyan West,1,0,0,1,1,1,1,0
1248,41.0,650,Kalyan West,1,0,1,0,0,1,1,1
1249,41.0,650,Kalyan West,1,0,1,1,0,1,1,1
1250,63.0,964,Kalyan West,2,0,0,1,0,0,0,0
1251,49.99,750,Kalyan West,1,0,1,1,0,0,1,1
1252,32.5,600,Kalyan West,1,0,1,1,0,1,0,1
1254,42.5,635,Kalyan West,1,0,1,1,0,0,1,1
1255,40.0,620,Kamothe,1,0,1,1,1,1,1,0
1258,54.25,619,Kamothe,1,0,1,1,1,1,0,0
1259,57.0,710,Kamothe,1,0,1,0,1,1,1,0
1260,71.0,887,Kamothe,2,0,1,1,1,1,1,0
1261,78.0,1005,Kamothe,2,0,1,1,1,1,1,0
1263,50.0,650,Kamothe,1,0,1,1,1,1,1,0
1264,40.5,638,Kamothe,1,0,1,1,1,1,1,0
1267,30.0,420,Kamothe,1,0,0,1,1,1,1,0
1268,52.0,850,Kamothe,1,0,1,1,1,1,1,0
1270,69.0,900,Kamothe,2,0,1,1,1,1,1,0
1271,79.5,940,Kamothe,2,0,1,1,1,1,1,0
1272,54.6,620,Kamothe,1,0,1,1,1,1,1,0
1275,85.75,1100,Kamothe,2,0,1,1,1,1,0,0
1276,48.0,600,Kamothe,1,0,1,1,1,1,0,0
1277,79.0,940,Kamothe,2,0,1,1,1,1,1,0
1284,48.0,653,Kamothe,1,0,1,0,1,1,1,0
1286,85.0,1089,Kamothe,2,0,1,0,1,1,0,0
1289,44.0,610,Kamothe,1,0,1,1,1,1,0,0
1290,57.0,670,Kamothe,1,0,1,1,1,1,0,0
1297,42.0,650,Kamothe,1,0,1,1,1,1,0,0
1298,90.0,1128,Kamothe,2,0,1,1,1,1,1,0
1301,55.0,665,Kamothe,1,0,0,1,1,1,0,0
1303,42.0,555,Kamothe,1,0,1,1,1,1,0,1
1306,100.0,1129,Kamothe,2,0,0,0,1,1,0,0
1307,49.25,600,Kamothe,1,0,0,0,1,1,0,0
1309,122.0,1565,Kamothe,3,0,0,0,1,1,0,0
1310,52.0,630,Kamothe,1,0,0,0,1,1,0,0
1311,104.0,1129,Kamothe,2,0,0,0,1,1,0,0
1312,51.0,605,Kamothe,1,0,0,0,1,1,0,0
1313,50.0,600,Kamothe,1,0,0,0,1,1,0,0
1314,79.0,1000,Kamothe,2,0,0,0,1,1,0,0
1316,95.0,1225,Kamothe,2,0,0,0,1,1,0,0
1318,125.0,1540,Kamothe,3,0,0,0,1,1,0,0
1319,124.0,1565,Kamothe,3,0,0,0,1,1,0,0
1320,98.0,1225,Kamothe,2,0,0,0,1,1,0,0
1321,48.0,600,Kamothe,1,0,0,0,1,1,0,0
1322,49.5,635,Kamothe,1,0,0,0,1,1,0,0
1323,53.0,650,Kamothe,1,0,0,0,1,1,0,0
1326,45.0,610,Kamothe,1,0,0,1,1,1,0,0
1327,85.0,1050,Kamothe,2,1,1,1,1,1,1,1
1328,91.0,1168,Kamothe,2,0,1,1,0,0,0,1
1329,91.0,1168,Kamothe,2,0,1,1,0,0,0,1
1330,45.0,550,Kamothe,1,1,0,1,0,0,0,0
1331,32.0,365,Kamothe,1,0,0,1,0,0,0,0
1332,160.0,2000,Kamothe,3,0,1,1,1,1,1,0
1333,54.0,655,Kamothe,1,0,1,1,1,1,1,0
1334,85.0,1045,Kamothe,2,0,1,1,0,0,1,1
1335,53.0,660,Kamothe,1,0,0,1,0,0,0,0
1336,103.0,1252,Kamothe,2,0,1,1,1,1,1,1
1337,42.5,640,Kamothe,1,0,0,1,0,0,0,0
1338,42.75,660,Kamothe,1,0,0,1,0,0,0,0
1339,42.5,650,Kamothe,1,1,0,1,0,0,0,0
1340,42.0,640,Kamothe,1,1,0,1,0,0,0,0
1346,180.0,2250,Kamothe,2,1,1,1,1,1,1,1
1347,170.0,2250,Kamothe,3,1,1,1,1,1,1,1
1352,80.0,930,Kamothe,2,1,1,1,1,1,1,1
1354,75.0,950,Kamothe,2,1,1,1,1,1,1,1
1361,245.0,1350,Kandivali East,3,0,1,1,1,1,1,1
1362,315.0,1786,Kandivali East,3,0,1,1,1,1,1,1
1364,61.0,400,Kandivali East,1,0,0,0,0,0,0,0
1365,70.0,400,Kandivali East,1,0,1,1,1,1,1,1
1368,82.0,525,Kandivali East,1,0,1,1,1,1,1,1
1369,125.0,745,Kandivali East,2,0,1,1,1,1,1,1
1370,330.0,1667,Kandivali East,3,0,1,1,1,1,1,1
1371,64.0,400,Kandivali East,1,0,1,1,1,1,1,1
1373,77.0,510,Kandivali East,1,0,1,1,1,1,1,1
1374,165.0,860,Kandivali East,2,1,1,1,1,1,1,1
1375,83.0,525,Kandivali East,1,0,1,1,1,1,1,1
1379,145.0,900,Kandivali East,2,1,1,1,1,1,1,1
1380,419.0,2700,Kandivali East,5,0,1,1,1,1,1,1
1383,85.0,525,Kandivali East,1,0,1,1,1,1,1,1
1392,218.0,1100,Kandivali East,3,0,1,1,1,1,1,1
1394,87.0,525,Kandivali East,1,0,1,1,1,1,1,1
1395,95.0,515,Kandivali East,1,0,1,1,0,0,1,0
1397,90.0,525,Kandivali East,1,0,1,1,1,1,1,1
1398,95.0,700,Kandivali East,1,1,1,1,1,1,1,1
1400,125.0,745,Kandivali East,2,0,0,1,1,0,0,0
1401,65.0,465,Kandivali East,1,0,1,1,1,1,1,1
1403,64.0,365,Kandivali East,1,0,1,1,1,1,1,1
1404,235.0,1325,Kandivali East,3,0,0,1,0,0,0,1
1408,96.0,515,Kandivali East,1,0,1,1,1,1,1,1
1409,108.0,550,Kandivali East,1,0,1,1,0,0,1,0
1410,100.0,479,Kandivali East,1,1,1,1,1,1,1,1
1411,173.0,845,Kandivali East,2,1,1,1,1,1,1,1
1412,216.0,1202,Kandivali East,3,1,1,1,1,1,1,1
1413,327.0,1763,Kandivali East,4,1,1,1,1,1,1,1
1415,155.0,850,Kandivali East,2,0,1,1,0,0,1,1
1421,215.0,1200,Kandivali East,3,0,1,1,0,0,0,1
1422,210.0,1075,Kandivali East,2,0,0,0,0,0,0,0
1423,105.0,645,Kandivali East,1,0,1,1,0,0,1,1
1424,85.0,560,Kandivali East,1,0,0,1,0,0,0,0
1425,85.0,570,Kandivali East,1,0,0,1,0,0,0,0
1426,80.0,495,Kandivali East,1,0,0,1,0,0,0,0
1427,90.0,650,Kandivali East,1,0,0,1,0,0,0,0
1428,275.0,1350,Kandivali East,3,0,0,0,0,0,0,0
1430,78.9,534,Kandivali East,1,1,1,1,1,1,1,1
1431,79.09999,553,Kandivali East,1,1,1,1,1,1,0,0
1432,79.0,564,Kandivali East,1,1,1,1,1,1,1,1
1433,112.99999,744,Kandivali East,1,1,1,1,1,1,1,1
1434,55.0,393,Kandivali East,1,0,1,1,1,1,1,0
1436,75.0,553,Kandivali East,1,1,1,1,1,1,1,0
1437,79.0,565,Kandivali East,1,1,1,1,1,1,1,1
1438,78.0,450,Kandivali East,1,0,1,1,1,1,1,1
1439,78.0,450,Kandivali East,1,0,1,1,1,1,1,1
1440,50.0,300,Kandivali East,1,1,1,1,1,1,1,1
1441,50.4,300,Kandivali East,1,0,1,1,1,1,1,1
1443,47.0,310,Kandivali East,1,0,0,1,1,1,0,0
1444,260.0,1350,Kandivali East,3,0,1,1,1,1,1,1
1445,360.0,1786,Kandivali East,3,0,1,1,1,1,1,1
1446,210.0,1050,Kandivali East,2,0,1,1,0,0,1,1
1450,155.0,900,Kandivali East,2,0,1,1,0,0,1,1
1452,75.0,460,Kandivali East,1,0,1,1,1,1,1,1
1458,63.0,365,Kandivali East,1,0,0,1,0,0,0,1
1459,86.0,575,Kandivali East,1,0,0,1,0,0,1,0
1460,90.0,535,Kandivali East,1,0,0,1,1,0,0,0
1461,125.0,765,Kandivali East,2,0,1,1,1,1,1,1
1462,180.0,1120,Kandivali East,2,0,1,1,1,1,1,1
1465,290.0,1475,Kandivali East,3,0,1,1,1,1,1,1
1466,125.0,800,Kandivali West,2,1,1,1,1,1,1,1
1469,353.0,1962,Kandivali West,3,1,1,1,1,1,1,1
1470,250.0,1440,Kandivali West,3,1,1,1,1,1,1,1
1471,90.0,765,Kandivali West,1,1,1,1,1,1,1,1
1473,152.0,1050,Kandivali West,2,1,1,1,1,1,1,0
1474,88.0,600,Kandivali West,1,0,1,1,1,1,1,1
1476,265.0,1500,Kandivali West,3,0,1,1,1,1,1,1
1477,210.0,1129,Kandivali West,2,0,1,1,1,1,1,1
1478,165.0,839,Kandivali West,2,0,1,1,1,1,1,1
1479,86.0,650,Kandivali West,1,0,0,1,1,1,1,1
1481,89.0,562,Kandivali West,1,1,1,1,1,1,1,0
1482,145.0,791,Kandivali West,2,0,1,1,1,1,1,1
1485,400.0,2000,Kandivali West,4,0,1,1,1,1,1,1
1486,142.0,925,Kandivali West,2,1,1,1,1,1,1,1
1487,95.0,665,Kandivali West,1,1,1,1,1,1,1,1
1488,85.0,640,Kandivali West,1,0,0,0,0,0,0,0
1490,165.0,840,Kandivali West,2,0,0,1,0,0,0,0
1491,165.0,840,Kandivali West,2,0,0,0,0,0,0,0
1492,120.0,680,Kandivali West,2,0,0,1,1,0,0,0
1493,236.0,1242,Kandivali West,3,0,1,1,0,0,0,0
1494,169.0,888,Kandivali West,2,0,1,1,0,0,0,0
1495,169.0,888,Kandivali West,2,0,1,1,0,0,0,0
1496,100.0,650,Kandivali West,1,0,1,1,1,1,1,1
1498,98.0,580,Kandivali West,1,1,1,1,0,0,1,1
1499,145.0,950,Kandivali West,2,1,1,1,0,0,1,0
1500,84.0,605,Kandivali West,1,0,0,0,0,0,0,0
1501,140.0,768,Kandivali West,2,0,1,1,1,1,1,1
1502,52.0,340,Kandivali West,1,0,0,1,0,0,0,0
1503,41.0,340,Kandivali West,1,0,0,0,0,0,0,0
1504,41.0,350,Kandivali West,1,0,0,1,0,0,0,0
1505,52.0,410,Kandivali West,1,0,0,0,0,0,0,0
1506,42.0,350,Kandivali West,1,0,0,1,0,0,0,0
1507,41.0,340,Kandivali West,1,0,0,1,0,0,0,0
1508,42.0,340,Kandivali West,1,0,0,1,0,0,0,0
1509,175.0,980,Kandivali West,2,0,0,0,0,0,0,0
1511,145.0,950,Kandivali West,2,0,0,1,0,0,1,0
1515,58.0,405,Kandivali West,1,1,1,1,1,1,1,1
1516,68.0,565,Kandivali West,1,1,1,1,1,1,1,1
1517,200.0,1000,Kandivali West,2,1,0,0,0,0,0,0
1518,220.0,1150,Kandivali West,3,1,1,1,0,0,1,1
1519,90.0,520,Kandivali West,1,0,0,0,0,0,0,0
1520,187.0,980,Kandivali West,2,0,1,1,0,0,1,0
1522,90.0,520,Kandivali West,1,0,0,1,0,0,0,0
1527,70.0,560,Kandivali West,1,0,0,0,0,0,0,0
1528,70.0,560,Kandivali West,1,0,0,1,0,0,0,0
1529,85.0,650,Kandivali West,1,1,0,0,0,0,0,0
1530,85.0,650,Kandivali West,1,1,1,1,0,0,1,0
1536,146.0,829,Kandivali West,2,0,1,1,1,1,1,0
1537,98.0,720,Kandivali West,1,0,1,1,1,1,1,1
1538,138.99999,893,Kandivali West,2,0,1,1,1,1,1,1
1539,120.0,610,Kandivali West,1,0,0,0,0,0,0,0
1540,130.0,685,Kandivali West,2,0,0,1,0,0,0,0
1541,140.0,850,Kandivali West,2,0,0,1,0,0,0,0
1542,125.0,680,Kandivali West,2,1,0,1,1,0,0,0
1543,175.0,1075,Kandivali West,2,0,0,1,0,0,0,0
1544,130.0,800,Kandivali West,2,0,0,1,1,0,0,0
1545,105.0,575,Kandivali West,1,0,0,0,0,0,0,0
1546,170.0,1100,Kandivali West,2,0,0,0,1,0,0,0
1547,120.0,750,Kandivali West,1,0,0,1,0,0,0,0
1548,100.0,610,Kandivali West,1,0,1,1,1,1,1,1
1549,59.0,350,Kandivali West,1,0,1,1,1,1,1,0
1551,85.0,484,Kanjurmarg,1,0,1,1,1,1,1,1
1552,105.0,620,Kanjurmarg,1,1,1,1,0,1,1,1
1553,106.0,650,Kanjurmarg,1,1,1,1,0,1,1,1
1554,108.0,650,Kanjurmarg,1,1,1,1,0,1,1,1
1555,138.99999,538,Kanjurmarg,2,1,1,0,0,0,1,1
1556,281.0,1115,Kanjurmarg,3,1,1,0,0,0,1,1
1557,265.0,1052,Kanjurmarg,3,1,1,0,0,0,1,1
1558,175.0,694,Kanjurmarg,2,1,1,0,0,0,1,1
1559,234.0,929,Kanjurmarg,3,1,1,0,0,0,1,1
1560,165.0,656,Kanjurmarg,2,1,1,0,0,0,1,1
1561,190.0,753,Kanjurmarg,2,1,1,0,0,0,1,1
1562,165.0,653,Kanjurmarg,2,1,1,0,0,0,1,1
1563,190.0,752,Kanjurmarg,2,1,1,0,0,0,1,1
1564,163.99999,652,Kanjurmarg,2,1,1,0,0,0,1,1
1565,171.0,678,Kanjurmarg,2,1,1,0,0,0,1,1
1566,238.0,944,Kanjurmarg,3,1,1,0,0,0,1,1
1567,238.0,943,Kanjurmarg,3,1,1,0,0,0,1,1
1568,171.0,677,Kanjurmarg,2,1,1,0,0,0,1,1
1569,189.0,749,Kanjurmarg,2,1,1,0,0,0,1,1
1570,163.99999,649,Kanjurmarg,2,1,1,0,0,0,1,1
1571,190.0,1150,Kanjurmarg,2,1,1,1,0,1,1,1
1572,47.0,650,Karanjade,1,1,0,1,1,1,0,0
1573,41.0,690,Karanjade,1,1,0,1,1,1,0,0
1574,40.0,670,Karanjade,1,1,0,1,1,1,0,0
1575,43.0,654,Karanjade,1,1,0,1,1,1,0,0
1576,39.5,630,Karanjade,1,1,0,1,1,1,0,0
1577,38.5,635,Karanjade,1,1,0,1,1,1,0,0
1578,33.0,625,Karanjade,1,1,0,1,1,1,0,0
1579,28.5,530,Karanjade,1,1,0,1,1,1,0,0
1580,21.0,395,Karanjade,1,1,0,1,1,1,0,0
1582,64.0,1010,Karanjade,2,1,0,1,1,1,0,0
1583,60.0,1010,Karanjade,2,1,0,1,1,1,0,0
1585,27.0,585,Karanjade,1,1,0,1,1,1,0,0
1586,37.0,640,Karanjade,1,0,0,0,0,0,0,0
1587,38.0,685,Karanjade,1,0,0,1,0,0,0,0
1588,38.0,685,Karanjade,1,0,0,0,0,0,0,0
1589,77.0,984,Karanjade,2,1,0,1,0,0,0,0
1590,40.0,690,Karanjade,1,0,0,1,0,0,0,0
1591,40.0,640,Karanjade,1,0,0,0,0,0,0,0
1592,39.0,640,Karanjade,1,0,0,1,0,0,0,0
1593,39.0,640,Karanjade,1,0,0,0,0,0,0,0
1594,57.5,975,Karanjade,2,1,0,0,0,0,0,0
1595,38.0,650,Karanjade,1,1,0,0,0,0,0,0
1596,42.0,680,Karanjade,1,0,0,0,0,0,0,0
1597,61.0,1035,Karanjade,2,1,1,1,0,0,0,0
1598,32.0,620,Karanjade,1,0,0,1,0,0,0,0
1599,41.0,645,Karanjade,1,1,0,0,0,0,0,0
1600,40.0,680,Karanjade,1,0,0,1,0,0,0,0
1601,21.0,700,Karjat,1,0,0,1,0,0,0,0
1602,28.88,962,Karjat,2,0,0,1,0,0,0,0
1603,20.64,688,Karjat,1,0,0,1,0,0,0,0
1604,21.0,700,Karjat,1,0,0,1,0,0,0,0
1605,20.64,688,Karjat,1,0,0,1,0,0,0,0
1606,28.98,966,Karjat,2,0,0,1,0,0,0,0
1607,28.86,962,Karjat,2,0,0,1,0,0,0,0
1608,28.86,962,Karjat,2,0,0,1,0,0,0,0
1609,37.0,990,Kewale,2,0,1,1,1,1,1,0
1610,37.0,1100,Kewale,2,0,1,1,1,1,1,1
1611,32.0,950,Kewale,2,0,1,0,0,0,1,0
1612,32.0,890,Kewale,2,0,1,0,0,0,1,0
1613,350.0,700,Khar,2,0,0,1,1,1,0,0
1614,350.0,969,Khar,2,1,1,1,1,1,1,1
1615,348.0,950,Khar,2,1,1,1,1,1,1,1
1616,391.0,707,Khar,2,1,1,1,0,0,1,1
1617,605.0,1195,Khar,3,1,1,1,0,0,1,1
1618,310.0,900,Khar West,2,0,0,1,1,1,0,0
1619,1200.0,2600,Khar West,4,0,1,1,1,1,0,0
1620,700.0,1800,Khar West,4,0,0,1,1,0,0,0
1621,525.0,1450,Khar West,3,1,1,1,1,1,0,0
1622,550.0,1225,Khar West,3,0,0,0,0,0,0,0
1623,1450.0,3800,Khar West,4,1,1,1,1,1,0,0
1624,560.0,1196,Khar West,3,0,0,1,0,0,0,0
1625,325.0,775,Khar West,2,0,0,1,0,0,0,0
1626,715.0,1600,Khar West,3,0,0,1,0,0,0,0
1627,385.0,942,Khar West,2,0,0,0,0,0,0,0
1628,45.0,600,Kharghar,1,0,1,1,1,1,1,1
1629,67.0,650,Kharghar,1,0,1,1,1,1,1,1
1630,50.0,665,Kharghar,1,0,0,1,1,1,0,0
1634,150.0,1680,Kharghar,3,0,1,1,1,1,1,1
1635,87.0,980,Kharghar,2,0,1,1,1,1,1,1
1636,90.0,1000,Kharghar,2,0,1,1,1,1,0,0
1637,110.0,1060,Kharghar,2,0,1,1,1,1,1,1
1638,105.0,1095,Kharghar,2,0,1,1,1,1,1,1
1640,105.0,1150,Kharghar,2,0,1,1,1,1,1,1
1642,93.0,1078,Kharghar,2,0,1,1,1,1,1,1
1643,99.0,1150,Kharghar,2,0,1,1,1,1,1,1
1647,95.0,1025,Kharghar,2,0,1,1,1,1,1,1
1648,95.0,950,Kharghar,2,0,1,1,1,1,1,1
1651,137.0,1380,Kharghar,2,0,1,1,1,1,1,1
1655,62.0,650,Kharghar,1,0,0,1,1,1,0,0
1656,50.0,600,Kharghar,1,0,0,1,1,1,0,0
1657,65.0,650,Kharghar,1,0,0,1,1,1,0,0
1658,52.0,700,Kharghar,1,0,1,1,1,1,1,1
1659,55.0,560,Kharghar,1,0,0,1,1,1,0,0
1660,55.0,670,Kharghar,1,0,1,1,1,1,1,1
1661,60.0,740,Kharghar,1,0,1,1,1,1,1,1
1662,55.0,636,Kharghar,1,0,1,1,1,1,1,1
1663,165.0,1635,Kharghar,3,0,1,1,1,1,0,1
1665,135.0,1500,Kharghar,3,0,1,1,1,1,1,1
1666,57.0,610,Kharghar,1,0,1,1,1,1,1,1
1667,48.0,655,Kharghar,1,0,0,0,1,1,0,0
1668,53.0,670,Kharghar,1,0,1,1,1,1,1,1
1669,48.03,655,Kharghar,1,0,0,1,1,1,0,0
1671,155.0,1645,Kharghar,3,0,1,1,1,1,1,1
1672,130.0,1395,Kharghar,3,0,1,1,1,1,1,1
1675,45.0,615,Kharghar,1,0,0,1,1,1,0,0
1676,53.0,670,Kharghar,1,0,1,1,1,1,1,1
1677,60.0,765,Kharghar,1,0,1,1,1,1,1,1
1678,56.0,650,Kharghar,1,0,1,1,1,1,1,1
1679,175.0,1760,Kharghar,3,0,1,1,1,1,1,1
1681,150.0,1685,Kharghar,3,0,1,1,1,1,1,1
1683,166.0,1650,Kharghar,3,0,1,1,1,1,1,1
1684,130.0,1395,Kharghar,3,0,1,1,1,1,1,1
1686,57.0,650,Kharghar,1,0,0,1,1,1,1,0
1687,55.0,560,Kharghar,1,0,0,1,1,1,0,0
1688,60.0,765,Kharghar,1,0,1,1,1,1,1,1
1689,56.0,650,Kharghar,1,0,1,1,1,1,1,1
1690,49.0,655,Kharghar,1,0,0,1,1,1,0,0
1691,135.0,1390,Kharghar,3,0,1,1,1,1,1,1
1692,175.0,1760,Kharghar,3,0,1,1,1,1,1,1
1693,178.0,1716,Kharghar,3,0,1,1,1,1,1,1
1695,150.0,1635,Kharghar,3,0,1,1,1,1,0,1
1696,100.0,1078,Kharghar,2,0,1,1,1,1,1,1
1697,175.0,1760,Kharghar,3,0,1,1,1,1,1,1
1701,55.0,650,Kharghar,1,0,1,1,1,1,1,0
1702,50.0,550,Kharghar,1,0,0,1,1,1,0,0
1703,55.0,550,Kharghar,1,0,1,1,1,1,1,1
1704,60.0,740,Kharghar,1,0,1,1,1,1,1,1
1705,50.0,570,Kharghar,1,0,0,1,1,1,0,0
1706,55.0,670,Kharghar,1,0,1,1,1,1,1,1
1707,155.0,1700,Kharghar,3,0,1,1,1,1,1,1
1710,160.0,1750,Kharghar,3,0,0,1,1,1,0,0
1712,166.0,1650,Kharghar,3,0,1,1,1,1,1,1
1715,49.0,600,Kharghar,1,0,0,1,1,1,1,0
1716,55.0,650,Kharghar,1,0,0,1,1,1,0,0
1717,135.0,1400,Kharghar,3,0,1,1,1,1,1,1
1722,51.0,700,Kharghar,1,0,0,1,1,1,0,0
1723,52.0,625,Kharghar,1,0,1,1,1,1,1,1
1724,55.0,670,Kharghar,1,0,1,1,1,1,1,1
1725,55.0,550,Kharghar,1,0,1,1,1,1,1,1
1726,54.0,650,Kharghar,1,0,0,1,1,1,0,0
1727,53.0,660,Kharghar,1,0,1,1,1,1,1,1
1728,55.0,550,Kharghar,1,0,1,1,1,1,1,1
1729,50.0,570,Kharghar,1,0,0,1,1,1,0,0
1730,140.0,1550,Kharghar,3,0,1,1,1,1,1,1
1731,171.0,1760,Kharghar,3,0,1,1,1,1,1,1
1733,60.0,759,Kharghar,1,0,1,1,1,1,1,1
1734,48.5,600,Kharghar,1,0,0,1,1,1,1,0
1735,45.0,550,Kharghar,1,0,0,1,1,1,0,0
1736,50.0,550,Kharghar,1,0,0,1,1,1,0,0
1737,55.0,745,Kharghar,1,0,0,1,1,1,0,0
1738,45.0,580,Kharghar,1,0,0,0,1,1,0,0
1739,53.0,670,Kharghar,1,0,1,1,1,1,1,1
1740,190.0,1845,Kharghar,3,0,1,1,1,1,1,1
1741,135.0,1400,Kharghar,3,0,1,1,1,1,1,1
1743,155.0,1645,Kharghar,3,0,1,1,1,1,1,1
1744,165.0,1585,Kharghar,3,0,1,1,1,1,1,1
1745,100.0,1075,Kharghar,2,0,1,1,1,1,1,1
1746,105.0,1155,Kharghar,2,0,1,1,1,1,1,1
1747,47.0,625,Kharghar,1,0,1,1,1,1,1,1
1748,62.0,720,Kharghar,1,0,1,1,1,1,1,1
1749,45.0,550,Kharghar,1,0,0,1,1,1,0,0
1750,69.0,735,Kharghar,1,0,1,1,1,1,1,1
1751,45.0,580,Kharghar,1,0,0,1,1,1,0,0
1753,105.0,1098,Kharghar,2,0,1,1,1,1,1,1
1754,95.0,1000,Kharghar,2,0,1,1,1,1,1,1
1755,45.0,550,Kharghar,1,0,0,1,1,1,0,0
1758,162.0,1650,Kharghar,3,0,1,1,1,1,1,1
1759,150.0,1440,Kharghar,3,0,1,1,1,1,1,1
1760,132.0,1370,Kharghar,3,0,1,1,1,1,1,1
1761,95.0,1000,Kharghar,2,0,1,1,1,1,1,1
1763,162.0,1675,Kharghar,3,1,1,1,1,1,1,1
1764,110.0,1060,Kharghar,2,0,0,0,1,0,0,0
1765,116.0,1150,Kharghar,2,0,1,1,1,1,1,1
